links
https://harimanga.com/manga/in-the-night-consumed-by-blades-i-walk-sword-fanatic-wanders-through-the-night/
https://manhwaclan.com/manga/conquering-dungeons-with-copy-paste/
https://manhwaclan.com/manga/starting-as-the-black-dragon-boss/
https://manhwaclan.com/manga/the-strongest-sect-of-all-times/
https://harimanga.com/manga/i-awoke-as-a-god-after-auto-battling-for-a-million-years/
https://harimanga.com/manga/spirit-sacrifice-the-path-to-godhood/
https://kunmanga.com/manga/solo-eating/
https://kunmanga.com/manga/the-lord-of-the-wheel-of-destiny/
https://kunmanga.com/manga/i-become-a-legendary-arch-mage-by-reading-a-book/
https://kunmanga.com/manga/solo-reincarnation/
https://kunmanga.com/manga/golden-print/
https://kunmanga.com/manga/the-genius-tamer-of-the-academy/
https://kunmanga.com/manga/ill-retire-after-saving-the-world/
